utg000020lc	820001	910000	303	9	9683498	dip
utg000020lc	910001	940000	332.333	3	9683498	trip
utg000020lc	940001	980000	299.25	4	9683498	dip
utg000020lc	980001	1170000	316.842	19	9683498	trip
utg000020lc	1170001	1320000	300.133	15	9683498	dip
utg000020lc	1320001	1860000	386.574	54	9683498	trip
utg000020lc	1860001	1880000	244.5	2	9683498	dip
utg000020lc	1880001	1910000	383.333	3	9683498	trip
utg000020lc	1910001	1920000	297	1	9683498	dip
utg000020lc	1920001	1940000	355	2	9683498	trip
utg000020lc	1940001	1950000	331	1	9683498	dip
utg000020lc	1950001	2140000	379.263	19	9683498	trip
utg000020lc	2140001	2180000	310.5	4	9683498	dip
utg000020lc	2180001	2680000	398.752	141	9683498	trip
utg000020lc	2680001	3180000	398.752	141	9683498	trip
utg000020lc	3180001	3590000	398.752	141	9683498	trip
utg000020lc	3590001	3600000	489	1	9683498	tetrap
utg000020lc	3600001	4100000	381.521	328	9683498	trip
utg000020lc	4100001	4600000	381.521	328	9683498	trip
utg000020lc	4600001	5100000	381.521	328	9683498	trip
utg000020lc	5100001	5600000	381.521	328	9683498	trip
utg000020lc	5600001	6100000	381.521	328	9683498	trip
utg000020lc	6100001	6600000	381.521	328	9683498	trip
utg000020lc	6600001	6880000	381.521	328	9683498	trip
utg000020lc	6880001	6900000	329	2	9683498	dip
utg000020lc	6900001	6920000	347.5	2	9683498	trip
utg000020lc	6920001	6950000	313	3	9683498	dip
utg000020lc	6950001	7020000	332.571	7	9683498	trip
utg000020lc	7020001	7040000	339	2	9683498	dip
utg000020lc	7040001	7070000	333.667	3	9683498	trip
utg000020lc	7070001	7100000	320.667	3	9683498	dip
utg000020lc	7100001	7270000	344.647	17	9683498	trip
utg000020lc	7270001	7300000	307.667	3	9683498	dip
utg000020lc	7300001	7340000	332	4	9683498	trip
utg000020lc	7340001	7380000	299.25	4	9683498	dip
utg000020lc	7380001	7600000	340.318	22	9683498	trip
utg000020lc	7600001	7620000	325.5	2	9683498	dip
utg000020lc	7620001	7980000	342.222	36	9683498	trip
utg000020lc	7980001	8010000	323.333	3	9683498	dip
utg000020lc	8010001	8090000	342.125	8	9683498	trip
utg000020lc	8090001	8100000	330	1	9683498	dip
utg000020lc	8100001	8340000	339.75	24	9683498	trip
utg000020lc	8340001	8380000	291.75	4	9683498	dip
utg000020lc	8380001	8480000	347.5	10	9683498	trip
utg000020lc	8480001	8490000	332	1	9683498	dip
utg000020lc	8490001	8530000	330.75	4	9683498	trip
utg000020lc	8530001	8580000	323.6	5	9683498	dip
utg000020lc	8580001	8650000	337.714	7	9683498	trip
utg000020lc	8650001	8680000	323	3	9683498	dip
utg000020lc	8680001	8740000	334.333	6	9683498	trip
utg000020lc	8740001	8750000	316	1	9683498	dip
utg000020lc	8750001	8860000	326.636	11	9683498	trip
utg000020lc	8860001	8930000	294.571	7	9683498	dip
utg000020lc	8930001	9150000	377.364	22	9683498	trip
utg000020lc	9150001	9190000	334.75	4	9683498	dip
utg000020lc	9190001	9310000	324.833	12	9683498	trip
utg000020lc	9310001	9320000	312	1	9683498	dip
utg000020lc	9320001	9400000	331.5	8	9683498	trip
utg000020lc	9400001	9410000	331	1	9683498	dip
utg000020lc	9410001	9460000	316.8	5	9683498	trip
utg000020lc	9460001	9500000	347.75	4	9683498	dip
utg000020lc	9500001	9610000	352.909	11	9683498	trip
utg000020lc	9610001	9683498	41	8	9683498	hap
utg000021lc	1	500000	130.773	880	8795947	hap
utg000021lc	500001	1000000	130.773	880	8795947	hap
utg000021lc	1000001	1500000	130.773	880	8795947	hap
utg000021lc	1500001	2000000	130.773	880	8795947	hap
utg000021lc	2000001	2500000	130.773	880	8795947	hap
utg000021lc	2500001	3000000	130.773	880	8795947	hap
utg000021lc	3000001	3500000	130.773	880	8795947	hap
utg000021lc	3500001	4000000	130.773	880	8795947	hap
utg000021lc	4000001	4500000	130.773	880	8795947	hap
utg000021lc	4500001	5000000	130.773	880	8795947	hap
utg000021lc	5000001	5500000	130.773	880	8795947	hap
utg000021lc	5500001	6000000	130.773	880	8795947	hap
utg000021lc	6000001	6500000	130.773	880	8795947	hap
utg000021lc	6500001	7000000	130.773	880	8795947	hap
utg000021lc	7000001	7500000	130.773	880	8795947	hap
utg000021lc	7500001	8000000	130.773	880	8795947	hap
utg000021lc	8000001	8500000	130.773	880	8795947	hap
utg000021lc	8500001	8795947	130.773	880	8795947	hap
utg000022lc	1	500000	132.246	1890	18891646	hap
utg000022lc	500001	1000000	132.246	1890	18891646	hap
utg000022lc	1000001	1500000	132.246	1890	18891646	hap
utg000022lc	1500001	2000000	132.246	1890	18891646	hap
utg000022lc	2000001	2500000	132.246	1890	18891646	hap
utg000022lc	2500001	3000000	132.246	1890	18891646	hap
utg000022lc	3000001	3500000	132.246	1890	18891646	hap
utg000022lc	3500001	4000000	132.246	1890	18891646	hap
utg000022lc	4000001	4500000	132.246	1890	18891646	hap
utg000022lc	4500001	5000000	132.246	1890	18891646	hap
utg000022lc	5000001	5500000	132.246	1890	18891646	hap
utg000022lc	5500001	6000000	132.246	1890	18891646	hap
utg000022lc	6000001	6500000	132.246	1890	18891646	hap
utg000022lc	6500001	7000000	132.246	1890	18891646	hap
utg000022lc	7000001	7500000	132.246	1890	18891646	hap
utg000022lc	7500001	8000000	132.246	1890	18891646	hap
utg000022lc	8000001	8500000	132.246	1890	18891646	hap
utg000022lc	8500001	9000000	132.246	1890	18891646	hap
utg000022lc	9000001	9500000	132.246	1890	18891646	hap
utg000022lc	9500001	10000000	132.246	1890	18891646	hap
utg000022lc	10000001	10500000	132.246	1890	18891646	hap
utg000022lc	10500001	11000000	132.246	1890	18891646	hap
utg000022lc	11000001	11500000	132.246	1890	18891646	hap
utg000022lc	11500001	12000000	132.246	1890	18891646	hap
utg000022lc	12000001	12500000	132.246	1890	18891646	hap
utg000022lc	12500001	13000000	132.246	1890	18891646	hap
utg000022lc	13000001	13500000	132.246	1890	18891646	hap
utg000022lc	13500001	14000000	132.246	1890	18891646	hap
utg000022lc	14000001	14500000	132.246	1890	18891646	hap
utg000022lc	14500001	15000000	132.246	1890	18891646	hap
utg000022lc	15000001	15500000	132.246	1890	18891646	hap
utg000022lc	15500001	16000000	132.246	1890	18891646	hap
utg000022lc	16000001	16500000	132.246	1890	18891646	hap
utg000022lc	16500001	17000000	132.246	1890	18891646	hap
utg000022lc	17000001	17500000	132.246	1890	18891646	hap
utg000022lc	17500001	18000000	132.246	1890	18891646	hap
utg000022lc	18000001	18500000	132.246	1890	18891646	hap
utg000022lc	18500001	18891646	132.246	1890	18891646	hap
utg000023lc	1	500000	135.329	2163	21623403	hap
utg000023lc	500001	1000000	135.329	2163	21623403	hap
utg000023lc	1000001	1500000	135.329	2163	21623403	hap
utg000023lc	1500001	2000000	135.329	2163	21623403	hap
utg000023lc	2000001	2500000	135.329	2163	21623403	hap
utg000023lc	2500001	3000000	135.329	2163	21623403	hap
utg000023lc	3000001	3500000	135.329	2163	21623403	hap
utg000023lc	3500001	4000000	135.329	2163	21623403	hap
utg000023lc	4000001	4500000	135.329	2163	21623403	hap
utg000023lc	4500001	5000000	135.329	2163	21623403	hap
utg000023lc	5000001	5500000	135.329	2163	21623403	hap
utg000023lc	5500001	6000000	135.329	2163	21623403	hap
utg000023lc	6000001	6500000	135.329	2163	21623403	hap
utg000023lc	6500001	7000000	135.329	2163	21623403	hap
utg000023lc	7000001	7500000	135.329	2163	21623403	hap
utg000023lc	7500001	8000000	135.329	2163	21623403	hap
utg000023lc	8000001	8500000	135.329	2163	21623403	hap
utg000023lc	8500001	9000000	135.329	2163	21623403	hap
utg000023lc	9000001	9500000	135.329	2163	21623403	hap
utg000023lc	9500001	10000000	135.329	2163	21623403	hap
utg000023lc	10000001	10500000	135.329	2163	21623403	hap
utg000023lc	10500001	11000000	135.329	2163	21623403	hap
utg000023lc	11000001	11500000	135.329	2163	21623403	hap
utg000023lc	11500001	12000000	135.329	2163	21623403	hap
utg000023lc	12000001	12500000	135.329	2163	21623403	hap
utg000023lc	12500001	13000000	135.329	2163	21623403	hap
utg000023lc	13000001	13500000	135.329	2163	21623403	hap
utg000023lc	13500001	14000000	135.329	2163	21623403	hap
utg000023lc	14000001	14500000	135.329	2163	21623403	hap
utg000023lc	14500001	15000000	135.329	2163	21623403	hap
utg000023lc	15000001	15500000	135.329	2163	21623403	hap
utg000023lc	15500001	16000000	135.329	2163	21623403	hap
utg000023lc	16000001	16500000	135.329	2163	21623403	hap
utg000023lc	16500001	17000000	135.329	2163	21623403	hap
utg000023lc	17000001	17500000	135.329	2163	21623403	hap
utg000023lc	17500001	18000000	135.329	2163	21623403	hap
utg000023lc	18000001	18500000	135.329	2163	21623403	hap
utg000023lc	18500001	19000000	135.329	2163	21623403	hap
utg000023lc	19000001	19500000	135.329	2163	21623403	hap
utg000023lc	19500001	20000000	135.329	2163	21623403	hap
utg000023lc	20000001	20500000	135.329	2163	21623403	hap
utg000023lc	20500001	21000000	135.329	2163	21623403	hap
utg000023lc	21000001	21623403	135.329	2163	21623403	hap
utg000024lc	1	500000	129.417	386	3856828	hap
utg000024lc	500001	1000000	129.417	386	3856828	hap
utg000024lc	1000001	1500000	129.417	386	3856828	hap
utg000024lc	1500001	2000000	129.417	386	3856828	hap
utg000024lc	2000001	2500000	129.417	386	3856828	hap
utg000024lc	2500001	3000000	129.417	386	3856828	hap
utg000024lc	3000001	3500000	129.417	386	3856828	hap
utg000024lc	3500001	3856828	129.417	386	3856828	hap
utg000025lc	1	709761	127.718	71	709761	hap
utg000026lc	1	500000	132.817	1224	12231631	hap
utg000026lc	500001	1000000	132.817	1224	12231631	hap
utg000026lc	1000001	1500000	132.817	1224	12231631	hap
utg000026lc	1500001	2000000	132.817	1224	12231631	hap
utg000026lc	2000001	2500000	132.817	1224	12231631	hap
utg000026lc	2500001	3000000	132.817	1224	12231631	hap
utg000026lc	3000001	3500000	132.817	1224	12231631	hap
utg000026lc	3500001	4000000	132.817	1224	12231631	hap
utg000026lc	4000001	4500000	132.817	1224	12231631	hap
utg000026lc	4500001	5000000	132.817	1224	12231631	hap
utg000026lc	5000001	5500000	132.817	1224	12231631	hap
utg000026lc	5500001	6000000	132.817	1224	12231631	hap
utg000026lc	6000001	6500000	132.817	1224	12231631	hap
utg000026lc	6500001	7000000	132.817	1224	12231631	hap
utg000026lc	7000001	7500000	132.817	1224	12231631	hap
utg000026lc	7500001	8000000	132.817	1224	12231631	hap
utg000026lc	8000001	8500000	132.817	1224	12231631	hap
utg000026lc	8500001	9000000	132.817	1224	12231631	hap
utg000026lc	9000001	9500000	132.817	1224	12231631	hap
utg000026lc	9500001	10000000	132.817	1224	12231631	hap
utg000026lc	10000001	10500000	132.817	1224	12231631	hap
utg000026lc	10500001	11000000	132.817	1224	12231631	hap
utg000026lc	11000001	11500000	132.817	1224	12231631	hap
utg000026lc	11500001	12231631	132.817	1224	12231631	hap
utg000027lc	1	60000	174.167	6	3088300	hap
utg000027lc	60001	560000	246.09	299	3088300	dip
utg000027lc	560001	1060000	246.09	299	3088300	dip
utg000027lc	1060001	1560000	246.09	299	3088300	dip
utg000027lc	1560001	2060000	246.09	299	3088300	dip
utg000027lc	2060001	2560000	246.09	299	3088300	dip
utg000027lc	2560001	3050000	246.09	299	3088300	dip
utg000027lc	3050001	3088300	106.75	4	3088300	hap
utg000028lc	1	500000	135.64	225	2249398	hap
utg000028lc	500001	1000000	135.64	225	2249398	hap
utg000028lc	1000001	1500000	135.64	225	2249398	hap
utg000028lc	1500001	2249398	135.64	225	2249398	hap
utg000029lc	1	500000	129.623	886	8855836	hap
utg000029lc	500001	1000000	129.623	886	8855836	hap
utg000029lc	1000001	1500000	129.623	886	8855836	hap
utg000029lc	1500001	2000000	129.623	886	8855836	hap
utg000029lc	2000001	2500000	129.623	886	8855836	hap
utg000029lc	2500001	3000000	129.623	886	8855836	hap
utg000029lc	3000001	3500000	129.623	886	8855836	hap
utg000029lc	3500001	4000000	129.623	886	8855836	hap
utg000029lc	4000001	4500000	129.623	886	8855836	hap
utg000029lc	4500001	5000000	129.623	886	8855836	hap
utg000029lc	5000001	5500000	129.623	886	8855836	hap
utg000029lc	5500001	6000000	129.623	886	8855836	hap
utg000029lc	6000001	6500000	129.623	886	8855836	hap
utg000029lc	6500001	7000000	129.623	886	8855836	hap
utg000029lc	7000001	7500000	129.623	886	8855836	hap
utg000029lc	7500001	8000000	129.623	886	8855836	hap
utg000029lc	8000001	8500000	129.623	886	8855836	hap
utg000029lc	8500001	8855836	129.623	886	8855836	hap
utg000030lc	1	420000	254.619	42	16986619	dip
utg000030lc	420001	440000	367	2	16986619	trip
utg000030lc	440001	810000	265.378	37	16986619	dip
utg000030lc	810001	830000	144	2	16986619	hap
utg000030lc	830001	1330000	258.668	310	16986619	dip
utg000030lc	1330001	1830000	258.668	310	16986619	dip
utg000030lc	1830001	2330000	258.668	310	16986619	dip
utg000030lc	2330001	2830000	258.668	310	16986619	dip
utg000030lc	2830001	3330000	258.668	310	16986619	dip
utg000030lc	3330001	3930000	258.668	310	16986619	dip
utg000030lc	3930001	3950000	343.5	2	16986619	trip
utg000030lc	3950001	4450000	263.304	808	16986619	dip
utg000030lc	4450001	4950000	263.304	808	16986619	dip
utg000030lc	4950001	5450000	263.304	808	16986619	dip
utg000030lc	5450001	5950000	263.304	808	16986619	dip
utg000030lc	5950001	6450000	263.304	808	16986619	dip
utg000030lc	6450001	6950000	263.304	808	16986619	dip
utg000030lc	6950001	7450000	263.304	808	16986619	dip
utg000030lc	7450001	7950000	263.304	808	16986619	dip
utg000030lc	7950001	8450000	263.304	808	16986619	dip
utg000030lc	8450001	8950000	263.304	808	16986619	dip
utg000030lc	8950001	9450000	263.304	808	16986619	dip
utg000030lc	9450001	9950000	263.304	808	16986619	dip
utg000030lc	9950001	10450000	263.304	808	16986619	dip
utg000030lc	10450001	10950000	263.304	808	16986619	dip
utg000030lc	10950001	11450000	263.304	808	16986619	dip
utg000030lc	11450001	12030000	263.304	808	16986619	dip
utg000030lc	12030001	12050000	312.5	2	16986619	trip
utg000030lc	12050001	12550000	264.676	318	16986619	dip
utg000030lc	12550001	13050000	264.676	318	16986619	dip
utg000030lc	13050001	13550000	264.676	318	16986619	dip
utg000030lc	13550001	14050000	264.676	318	16986619	dip
utg000030lc	14050001	14550000	264.676	318	16986619	dip
utg000030lc	14550001	15230000	264.676	318	16986619	dip
utg000030lc	15230001	15270000	142.75	4	16986619	hap
utg000030lc	15270001	15770000	261.25	108	16986619	dip
utg000030lc	15770001	16350000	261.25	108	16986619	dip
utg000030lc	16350001	16380000	132	3	16986619	hap
utg000030lc	16380001	16950000	257	57	16986619	dip
utg000030lc	16950001	16986619	164.75	4	16986619	hap
utg000031lc	1	500000	133.878	539	5383539	hap
utg000031lc	500001	1000000	133.878	539	5383539	hap
utg000031lc	1000001	1500000	133.878	539	5383539	hap
utg000031lc	1500001	2000000	133.878	539	5383539	hap
utg000031lc	2000001	2500000	133.878	539	5383539	hap
utg000031lc	2500001	3000000	133.878	539	5383539	hap
utg000031lc	3000001	3500000	133.878	539	5383539	hap
utg000031lc	3500001	4000000	133.878	539	5383539	hap
utg000031lc	4000001	4500000	133.878	539	5383539	hap
utg000031lc	4500001	5000000	133.878	539	5383539	hap
utg000031lc	5000001	5383539	133.878	539	5383539	hap
utg000032lc	1	500000	129.486	1416	14152743	hap
utg000032lc	500001	1000000	129.486	1416	14152743	hap
utg000032lc	1000001	1500000	129.486	1416	14152743	hap
utg000032lc	1500001	2000000	129.486	1416	14152743	hap
utg000032lc	2000001	2500000	129.486	1416	14152743	hap
utg000032lc	2500001	3000000	129.486	1416	14152743	hap
utg000032lc	3000001	3500000	129.486	1416	14152743	hap
utg000032lc	3500001	4000000	129.486	1416	14152743	hap
utg000032lc	4000001	4500000	129.486	1416	14152743	hap
utg000032lc	4500001	5000000	129.486	1416	14152743	hap
utg000032lc	5000001	5500000	129.486	1416	14152743	hap
utg000032lc	5500001	6000000	129.486	1416	14152743	hap
utg000032lc	6000001	6500000	129.486	1416	14152743	hap
utg000032lc	6500001	7000000	129.486	1416	14152743	hap
utg000032lc	7000001	7500000	129.486	1416	14152743	hap
utg000032lc	7500001	8000000	129.486	1416	14152743	hap
utg000032lc	8000001	8500000	129.486	1416	14152743	hap
utg000032lc	8500001	9000000	129.486	1416	14152743	hap
utg000032lc	9000001	9500000	129.486	1416	14152743	hap
utg000032lc	9500001	10000000	129.486	1416	14152743	hap
utg000032lc	10000001	10500000	129.486	1416	14152743	hap
utg000032lc	10500001	11000000	129.486	1416	14152743	hap
utg000032lc	11000001	11500000	129.486	1416	14152743	hap
utg000032lc	11500001	12000000	129.486	1416	14152743	hap
utg000032lc	12000001	12500000	129.486	1416	14152743	hap
utg000032lc	12500001	13000000	129.486	1416	14152743	hap
utg000032lc	13000001	13500000	129.486	1416	14152743	hap
utg000032lc	13500001	14152743	129.486	1416	14152743	hap
utg000033lc	1	500000	129.684	421	4204648	hap
utg000033lc	500001	1000000	129.684	421	4204648	hap
utg000033lc	1000001	1500000	129.684	421	4204648	hap
utg000033lc	1500001	2000000	129.684	421	4204648	hap
utg000033lc	2000001	2500000	129.684	421	4204648	hap
utg000033lc	2500001	3000000	129.684	421	4204648	hap
utg000033lc	3000001	3500000	129.684	421	4204648	hap
utg000033lc	3500001	4204648	129.684	421	4204648	hap
utg000034lc	1	10000	127	1	673108	hap
utg000034lc	10001	180000	248.471	17	673108	dip
utg000034lc	180001	190000	117	1	673108	hap
utg000034lc	190001	660000	255.149	47	673108	dip
utg000034lc	660001	673108	179.5	2	673108	hap
utg000035lc	1	570000	263.035	57	2737231	dip
utg000035lc	570001	580000	156	1	2737231	hap
utg000035lc	580001	1080000	260.986	216	2737231	dip
utg000035lc	1080001	1580000	260.986	216	2737231	dip
utg000035lc	1580001	2080000	260.986	216	2737231	dip
utg000035lc	2080001	2737231	260.986	216	2737231	dip
utg000036lc	1	30000	188.667	3	782300	hap
utg000036lc	30001	530000	250.382	76	782300	dip
utg000036lc	530001	782300	250.382	76	782300	dip
utg000037lc	1	500000	130.075	201	2008330	hap
utg000037lc	500001	1000000	130.075	201	2008330	hap
utg000037lc	1000001	1500000	130.075	201	2008330	hap
utg000037lc	1500001	2008330	130.075	201	2008330	hap
utg000038lc	1	500000	250.924	301	3019873	dip
utg000038lc	500001	1000000	250.924	301	3019873	dip
utg000038lc	1000001	1500000	250.924	301	3019873	dip
utg000038lc	1500001	2000000	250.924	301	3019873	dip
utg000038lc	2000001	2500000	250.924	301	3019873	dip
utg000038lc	2500001	3010000	250.924	301	3019873	dip
utg000038lc	3010001	3019873	171	1	3019873	hap
utg000039lc	1	500000	125.897	242	2416823	hap
utg000039lc	500001	1000000	125.897	242	2416823	hap
utg000039lc	1000001	1500000	125.897	242	2416823	hap
utg000039lc	1500001	2000000	125.897	242	2416823	hap
utg000039lc	2000001	2416823	125.897	242	2416823	hap
utg000040lc	1	457726	127	46	457726	hap
utg000041lc	1	20000	148.5	2	1793278	hap
utg000041lc	20001	520000	243.288	125	1793278	dip
utg000041lc	520001	1020000	243.288	125	1793278	dip
utg000041lc	1020001	1270000	243.288	125	1793278	dip
utg000041lc	1270001	1290000	196	2	1793278	hap
utg000041lc	1290001	1770000	237.354	48	1793278	dip
utg000041lc	1770001	1793278	140.333	3	1793278	hap
utg000042lc	1	500000	134.772	2039	20382146	hap
utg000042lc	500001	1000000	134.772	2039	20382146	hap
utg000042lc	1000001	1500000	134.772	2039	20382146	hap
utg000042lc	1500001	2000000	134.772	2039	20382146	hap
utg000042lc	2000001	2500000	134.772	2039	20382146	hap
utg000042lc	2500001	3000000	134.772	2039	20382146	hap
utg000042lc	3000001	3500000	134.772	2039	20382146	hap
utg000042lc	3500001	4000000	134.772	2039	20382146	hap
utg000042lc	4000001	4500000	134.772	2039	20382146	hap
utg000042lc	4500001	5000000	134.772	2039	20382146	hap
utg000042lc	5000001	5500000	134.772	2039	20382146	hap
utg000042lc	5500001	6000000	134.772	2039	20382146	hap
utg000042lc	6000001	6500000	134.772	2039	20382146	hap
utg000042lc	6500001	7000000	134.772	2039	20382146	hap
utg000042lc	7000001	7500000	134.772	2039	20382146	hap
utg000042lc	7500001	8000000	134.772	2039	20382146	hap
utg000042lc	8000001	8500000	134.772	2039	20382146	hap
utg000042lc	8500001	9000000	134.772	2039	20382146	hap
utg000042lc	9000001	9500000	134.772	2039	20382146	hap
utg000042lc	9500001	10000000	134.772	2039	20382146	hap
utg000042lc	10000001	10500000	134.772	2039	20382146	hap
utg000042lc	10500001	11000000	134.772	2039	20382146	hap
utg000042lc	11000001	11500000	134.772	2039	20382146	hap
utg000042lc	11500001	12000000	134.772	2039	20382146	hap
utg000042lc	12000001	12500000	134.772	2039	20382146	hap
utg000042lc	12500001	13000000	134.772	2039	20382146	hap
utg000042lc	13000001	13500000	134.772	2039	20382146	hap
utg000042lc	13500001	14000000	134.772	2039	20382146	hap
utg000042lc	14000001	14500000	134.772	2039	20382146	hap
utg000042lc	14500001	15000000	134.772	2039	20382146	hap
utg000042lc	15000001	15500000	134.772	2039	20382146	hap
utg000042lc	15500001	16000000	134.772	2039	20382146	hap
utg000042lc	16000001	16500000	134.772	2039	20382146	hap
utg000042lc	16500001	17000000	134.772	2039	20382146	hap
utg000042lc	17000001	17500000	134.772	2039	20382146	hap
